,Site1,Site2,Site3,Site4,Site5,Site6,Site7
7/14/2010,8763.5,8496.5,8526,8664.5,8249,8303.5,7995
7/15/2010,8725.5,8385,8328.5,7457,8010.5,6584,5669
7/16/2010,8624.5,8283.5,7210.5,8286,6420,8255.5,8082.5
7/17/2010,8653,8328.5,8209.5,8284,8009.5,8213,7947.5
7/18/2010,8954,8601.5,8368.5,8298,8026,8096,7630.5
7/19/2010,8869,8641.5,8603.5,8426,8109,8178,7886
7/20/2010,8820,8472,8371,8363,7977,8001.5,7418
7/21/2010,8678.5,8422.5,8616,8607,5451,8201,7709.5
7/22/2010,8640.5,8485,8514,8490,6130,8278,7875.5
7/23/2010,8513,8388.5,8326.5,8447,7574,8166.5,7810.5
7/24/2010,8496,8217,8151.5,7510,7969.5,6417.5,6602.5
7/25/2010,7934,8163.5,7307,7448,7714,8001,7597
7/26/2010,8479.5,8101,8164.5,8254,5880,6759.5,5232
7/27/2010,8159,8216.5,8387,8294.5,5970,8023.5,7673
7/28/2010,8718.5,8448,8374,8147.5,8247,7864.5,7553
7/29/2010,8702,8421,8205.5,8252.5,8134.5,8011.5,6879
7/30/2010,8623,8332.5,8417.5,7980,7981,6130.5,7478.5
7/31/2010,8515.5,8287,8391.5,8165,6706.5,7117,6605.5
8/1/2010,8573.5,8380.5,8457.5,7696.5,7501.5,7277.5,6886.5
8/2/2010,8429,8199,8502,7711,7998.5,6874.5,5123
8/3/2010,8226.5,8045.5,8488.5,8299,8102.5,7927,7751
8/4/2010,8278,8065.5,8310.5,8472,8080,8117.5,7775
8/5/2010,8234.5,7991.5,8284.5,8419,7870,8289.5,8082.5
8/6/2010,8193.5,7998,8215.5,8475.5,7619,8179.5,7786
8/7/2010,7960,7792,7953,8462,7045,8210.5,7459.5
8/8/2010,7908,7673,7742,8271.5,7118.5,8356,8195.5
8/9/2010,8010,7723,7827.5,8359,7757,8356.5,8033.5
8/10/2010,6293.5,7495.5,7938,8448.5,7908.5,8407,8052
8/11/2010,7982,7602,7856,8371,7665.5,8214.5,7685.5
8/12/2010,8007,7827,7923,8259.5,7931,8463,7999.5
8/13/2010,7963,7698,7819,8288,8061.5,8176.5,7795.5
8/14/2010,7755.5,7641,7808.5,8240.5,8027,8246.5,7202
8/15/2010,7560.5,7719.5,7956,8218.5,7946,7722,7175
8/16/2010,7761,7684.5,7882.5,7808,7571.5,7435,7005.5
8/17/2010,7892.5,7755,7881,7559,7365.5,7402,7047
8/18/2010,7118,7626,7502,7468.5,7119,7380,7252.5
8/19/2010,7800.5,7685,7805,7919,7462.5,7571,7414.5
8/20/2010,7831,7578.5,7877.5,8132.5,7648,7804,7449
8/21/2010,7417.5,7183.5,7401.5,7603.5,7390,7529,7037.5
8/22/2010,7566,7476.5,7708.5,7646.5,7445,7198,6015.5
8/23/2010,7648.5,7543,7663,7940.5,7698,7630.5,7130
8/24/2010,7595,7467,7441.5,7523,7305.5,7313,7020.5
8/25/2010,7448,7139,7181,7132.5,7033.5,6932.5,6829.5
8/26/2010,7472.5,7246,7145,6014.5,7144.5,5569,6988
8/27/2010,7324,7272.5,7453,7589.5,7417,7163,6614
8/28/2010,1359.5,5276.5,6842.5,7793,5602,7699,6954.5
8/29/2010,5462,6870,7058.5,7549.5,5774,7542.5,7473
8/30/2010,4768.5,6952,7222,7514.5,7223,7606.5,7482
8/31/2010,6760,7016.5,7234,7479.5,7322,7503,7341.5
9/1/2010,6959,6935,7155,7469,7290.5,7464,7388
9/2/2010,7019.5,6979,7169,7494.5,7327.5,7505,7384
9/3/2010,7125.5,6901,7035.5,7465.5,7280,7464.5,7338
9/4/2010,7023.5,6918,7202,7384,7225.5,7347,6880.5
9/5/2010,7117.5,6936,7133.5,7492.5,7271.5,7249.5,7018
9/6/2010,7089,7016,6873,7257,6598,7116.5,6768.5
9/7/2010,6453,6676,6799.5,6875.5,1544,7095.5,6778
9/8/2010,1078.5,5525,4277.5,7116.5,2684.5,7137.5,7182
9/9/2010,3732,5295,6821.5,7199.5,6042,7219,6962
9/10/2010,6828,6628,6765.5,7163.5,6957,7194.5,7064.5
9/11/2010,6686,6593.5,6838.5,7116,6804,7061.5,6698
9/12/2010,6594.5,6444.5,6657.5,6955.5,6844,6909.5,6798.5
9/13/2010,6069,5773.5,6704,6790.5,6634,6865,6834
9/14/2010,6514,6427.5,6626.5,6909,6775,6781,6645
9/15/2010,6034.5,6279.5,6516,6861.5,6816,6959.5,6738
9/16/2010,6161,6096.5,6285,6924,6773,7021,6847.5
9/17/2010,4819.5,5319,6286.5,6891,6615.5,6978,6882
9/18/2010,6076,6089.5,6345,6774.5,6291,6989.5,6878
9/19/2010,2277.5,4197,6291,6872.5,6678,6756,6588.5
9/20/2010,6041.5,6053.5,6444.5,6767,6613,6737.5,6505.5
9/21/2010,4831,5695,6337,6714.5,2053,6669.5,6323.5
9/22/2010,5531.5,5867.5,6036.5,6470,4045.5,6589.5,6476
9/23/2010,5958,5910.5,6101.5,6459.5,6278.5,6488,6401
9/24/2010,5985,5992.5,6012,6431.5,6305.5,6459,6381.5
9/25/2010,5968,5888.5,6040.5,6402,6343,6446,6318.5
9/26/2010,5753.5,5839.5,6034,6265,6219.5,6217,6013.5
9/27/2010,5834.5,5852,5967.5,6120,5892,6049.5,5766
9/28/2010,5793.5,5624,5651,5344.5,4229.5,4641,3676.5
9/29/2010,5651.5,5497,5187.5,5045.5,5159,4830,3519
9/30/2010,5491,5273,4209,3658.5,5242.5,3994.5,4857.5
10/1/2010,5323,5089.5,3110,4314,5267,4252,3740
10/2/2010,5170,4719.5,3403.5,4474,4448.5,2986,3528.5
10/3/2010,1856,4109.5,3740.5,5024.5,5006.5,5662,5514
10/4/2010,727,4484,1478,4917,919.5,4813.5,4989.5
10/5/2010,4230,4621.5,3858,5695,2365.5,5984.5,5750.5
10/6/2010,3531,4976,3083.5,4420,1387,5649,5745
10/7/2010,1141.5,4890,3603,5599.5,5253,5821,5734
10/8/2010,4226.5,4544.5,5121.5,5707,5657.5,5819.5,5784
10/9/2010,4686,4445,5177.5,5577,5545,5658,5657
10/10/2010,4932.5,4912,5141.5,5461.5,5458.5,5523.5,5510
10/11/2010,5146.5,4897.5,5126.5,5415.5,5335.5,5556,5520
10/12/2010,4721,4995,5060,5303.5,4910.5,5369.5,5402
10/13/2010,4958.5,4888,5171,5427.5,5166.5,5409.5,5347
10/14/2010,4065.5,4557,5028.5,3948,4145.5,4408.5,4000.5
10/15/2010,3584.5,4523,4887,4674,1670,4553.5,4885.5
10/16/2010,3859,3713.5,4389,4942.5,1048,3671.5,4912.5
10/17/2010,1130,1036.5,2493.5,4216,1154.5,4087,4039.5
10/18/2010,4560,4164.5,3878,4247.5,1290.5,4066,4418
10/19/2010,4549,4452.5,4522.5,2840,2734,2262.5,3232.5
10/20/2010,4430.5,4344,4407.5,3194.5,987.5,3177.5,3062.5
10/21/2010,4015,3620,3740,2937,1753,4063,5008
10/22/2010,1537.5,2282.5,4327.5,4791,3597,4869,4771.5
10/23/2010,968,994.5,2414.5,4000.5,3175.5,4333,4372
10/24/2010,515.5,576.5,1474,2316,3134,3734.5,3918.5
10/25/2010,3280.5,4007.5,4301.5,3145,4015.5,3165,3192
10/26/2010,4292,4281,4623.5,4908.5,4893,4931.5,4859
10/27/2010,3006.5,3195,4156.5,4398.5,4778,4842,4863.5
10/28/2010,2525.5,3355.5,3870.5,4612.5,4685,4861,4740
10/29/2010,2369,2069.5,3581.5,4045,4118.5,4352,4489
10/30/2010,551.5,1448.5,3136.5,4598,4168.5,4744.5,4649
10/31/2010,1647,3569.5,4011,4476.5,4306.5,4412,4581.5
11/1/2010,3807.5,3865.5,4161,4501,4562,4604.5,4603
11/2/2010,3810.5,3895.5,4138.5,4439,4493.5,4635.5,4646.5
11/3/2010,3095,3434.5,3990,4406.5,4479,4500.5,4442.5
11/4/2010,3060.5,3184.5,2926.5,4040,4384.5,4387.5,4353
11/5/2010,3346,3014.5,3473,4360,4394,4393.5,4300
11/6/2010,3448.5,3581,1471,3909,3110.5,4145,3545.5
11/7/2010,635,831,1123.5,3491.5,3234,4321,4342
11/8/2010,3291.5,3653.5,2668.5,4336.5,4253,3571,4028
11/9/2010,1442.5,2872,3888.5,4271.5,4265,4424.5,4433
11/10/2010,2406,3337,2776,4235,4195,4194.5,4274.5
11/11/2010,3294,3416,3894.5,4291,4353,4374.5,4302.5
11/12/2010,3272,3435,3760.5,4156.5,4226,4282,4250
11/13/2010,2533,2977.5,3426,4027.5,4136.5,4248.5,4249.5
11/14/2010,2443.5,2951,3167.5,3911,4036,4034.5,3942.5
11/15/2010,3291,3400.5,3692,3965,3978,4078,4076
11/16/2010,3119,3427.5,3687.5,3938,3942.5,4051.5,4039.5
11/17/2010,2754.5,3299,3610.5,3978.5,3981,4102,4006
11/18/2010,2319,2892,3129,3901,3861,4070.5,4118.5
11/19/2010,538.5,1092.5,1393,2021,1237,2625,3223
11/20/2010,1051,1669,2191.5,1764,1642,2669.5,3424.5
11/21/2010,506,3196,1333,3465,3552,3832.5,3019.5
11/22/2010,1402.5,2283,3444.5,3812.5,3824,3976,3985.5
11/23/2010,1728.5,2469.5,564.5,3714.5,1953.5,2786.5,2916.5
11/24/2010,3141,3267,909,3769,3317,2959,3486.5
11/25/2010,3011,3163,3463,3865,3978.5,4092,4100
11/26/2010,2590.5,2589.5,3491.5,3810.5,3927.5,4024.5,4052.5
11/27/2010,1024,646.5,754,3278,3344.5,3538.5,3991.5
11/28/2010,3054,2842,2450.5,3658,3696,3822,3817.5
11/29/2010,2986.5,3049,3388,3770.5,3806.5,3917.5,3914.5
11/30/2010,1565.5,2110,2442.5,3222.5,3599.5,3352.5,3716
12/1/2010,1149,2761.5,3192,3534.5,3631,3723.5,3710
12/2/2010,722.5,745,1735.5,3236,3350,3523,3650
12/3/2010,1405,1629,2301.5,3215.5,2886.5,2837.5,2876
12/4/2010,1730.5,1535,929.5,968.5,1995,2275,2324.5
12/5/2010,2017,1385.5,1658.5,2308.5,1694,2523.5,2850.5
12/6/2010,1482.5,2627,2711.5,3042,3464.5,2767,2505
12/7/2010,2459.5,2581,3183.5,3512.5,3609,3666.5,3630.5
12/8/2010,754.5,710,2440,3449,3489.5,3600,3679.5
12/9/2010,1140,1771,865.5,3011,3051.5,2972,3329
12/10/2010,505.5,1247.5,2721.5,2672,3001,2519.5,3258
12/11/2010,471.5,744,2161.5,2858,3171.5,3223,3346
12/12/2010,2624,761,1649,3391.5,3466,3531.5,3558.5
12/13/2010,837,700.5,2225.5,3443,3483,3579,3610
12/14/2010,284,488,594,3067,2662,3527.5,3539
12/15/2010,2555,1722.5,1485,1523.5,882.5,1981,2503
12/16/2010,2715,1601,1019,3261.5,2320,1924.5,1936
12/17/2010,512,497.5,625,1396.5,607,2385.5,2537.5
12/18/2010,478.5,1006,272,1115.5,560,1524.5,2576
12/19/2010,193,1297.5,263.5,747.5,454,1328.5,2644.5
12/20/2010,700,1101,336.5,541.5,531.5,1558.5,1355
12/21/2010,1348,1803.5,1216.5,852.5,869.5,669,479.5
12/22/2010,1949.5,1416,1010,1150.5,843,912,1134.5
12/23/2010,1741,1958,2240,3262,2200.5,3405.5,3405
12/24/2010,2081,1358,2720.5,3330.5,3334.5,3473.5,3447.5
12/25/2010,753,253,813,1985.5,2812,2733.5,3071.5
12/26/2010,439,1654.5,3043,2513.5,2351,2347.5,2118.5
12/27/2010,1949.5,1452.5,2783.5,3371,3438.5,3547.5,3378.5
12/28/2010,371.5,782.5,1230.5,3240,3230,3485.5,3483.5
12/29/2010,619,2380.5,798,2526.5,852.5,1845,789.5
12/30/2010,1437,2758,3075.5,3508,3435.5,3690.5,3654.5
12/31/2010,1665,2154,3009.5,3293.5,3414,3533,3682.5
1/1/2011,828.5,998,900.5,2985.5,3147.5,3354,3655
1/2/2011,1712.5,797,600,988,546.5,2096.5,2545
1/3/2011,2828.5,2408.5,2993,2445,1751.5,2116,3264.5
1/4/2011,2892.5,2829.5,3193.5,3510,3530,3166,3614.5
1/5/2011,2689,2924,3016,3424,2960,3514,3468
1/6/2011,2838.5,745.5,1111.5,3061,2438,3233,3265.5
1/7/2011,2861.5,418.5,1169.5,1886,2773.5,3555,3603
1/8/2011,2356,728.5,914.5,3260.5,1607,3501.5,3579.5
1/9/2011,3045,2682,643,3271.5,2363.5,2991.5,3415
1/10/2011,2546,2401.5,2704,3662,3658.5,3771.5,3677
1/11/2011,1045,1246,1646,2340,2016,2574.5,2711
1/12/2011,1627,2162,3250,3618,3630.5,3777,3756
1/13/2011,766,671,2338.5,3333,3570.5,3782.5,3774
1/14/2011,1280,2840.5,2843,3454,3597,2874.5,3050
1/15/2011,2467.5,1144.5,2311.5,3536.5,3664,3658,3767
1/16/2011,934,703,2235,3102,3146.5,2799.5,3137
1/17/2011,2749,698,695.5,3662.5,3730.5,3796,3567
1/18/2011,2420,2866.5,784.5,3776.5,3788,3922,3952
1/19/2011,3168.5,1757.5,879,3787,3687.5,3867,3777
1/20/2011,3173,3332,3576,3969,4038,4121,4121
1/21/2011,3105,3264,3536,3890.5,3995,4063,4090.5
1/22/2011,3334,3182.5,3214.5,3692.5,3930.5,4038,4030.5
1/23/2011,2092.5,2005,3467.5,4022.5,4133,4263.5,4224
1/24/2011,2846.5,3059.5,3582.5,3998,3955.5,4190,4206
1/25/2011,3218.5,3022,3671,3972,3842.5,3596,3855.5
1/26/2011,2788,1777.5,3783.5,4076,3668,3536.5,4211
1/27/2011,3382.5,1369.5,3543,4166.5,4203,4312.5,4310
1/28/2011,3284.5,894,3864,4174.5,4204,4334,4340
1/29/2011,2747,886.5,2358,4197.5,4048,4341.5,4291
1/30/2011,1667,1350.5,963,3403,1045.5,2436.5,2497.5
1/31/2011,3553,3478.5,1953.5,4250.5,4240,4388,4274.5
2/1/2011,3729.5,3729,2141,4398.5,4297.5,4489,4450.5
2/2/2011,3605.5,3794,4135.5,4598.5,4570,4724,4716.5
2/3/2011,3124.5,3548,3922.5,4452.5,4482,4604.5,4667.5
2/4/2011,2973.5,3015,3720.5,4196.5,4060.5,4385.5,4495.5
2/5/2011,2974.5,3048.5,3387.5,3617.5,3757.5,3505.5,3650
2/6/2011,3772.5,3743.5,4025.5,4386.5,4402.5,4081,4546.5
2/7/2011,3694,3963,4164,4405,4542,4634,4612.5
2/8/2011,4059,4162,3214,4027.5,4563,4813.5,4681
2/9/2011,4120.5,4198.5,4407.5,4802,4848,4940,4969.5
2/10/2011,4033,4159,4429,4799,4903.5,5030.5,5066.5
2/11/2011,3316,3873.5,4452.5,4860,4938,5051.5,5083.5
2/12/2011,4195,4268.5,4607.5,4905,5003.5,5093,5127.5
2/13/2011,4236.5,4222.5,4546.5,4643.5,4794,4480,4438.5
2/14/2011,1313.5,1111.5,2499.5,4805.5,4388.5,4833.5,5002
2/15/2011,850.5,1652,4136.5,4433,2095,4092.5,4939.5
2/16/2011,2094.5,3228,1355.5,4421.5,2689.5,4160.5,3851
2/17/2011,982,737.5,2284.5,5114,5064,5232.5,5259
2/18/2011,3490,1077,2295,4438,1538,4216,3370
2/19/2011,2578,2938.5,3149.5,5024.5,3605.5,4084.5,3206
2/20/2011,3013.5,4476,3469.5,5049,5146,5019.5,5067
2/21/2011,2225,3613,3304.5,4844,4987,4750,4795
2/22/2011,4866,4710.5,4960.5,5289,5187.5,5393.5,5390.5
2/23/2011,3809.5,3930,4408.5,5232.5,3855.5,5205,5004.5
2/24/2011,1783.5,726.5,3341.5,5251.5,4884,5432.5,5427.5
2/25/2011,1428.5,3130.5,627,3544,1675.5,5027,4314.5
2/26/2011,3894.5,5021.5,4877.5,3632.5,5248,4565.5,2971
2/27/2011,5197.5,5071.5,5352.5,5669,5668,5751,5747
2/28/2011,3947.5,4973.5,5477.5,5398,5243,5180,5869.5
3/1/2011,5190.5,4716,3405,4683,4352,4919.5,5313.5
3/2/2011,1636,1546,2599,4350.5,3263.5,4606.5,4569
3/3/2011,2503.5,5044,4748,5602.5,4633,5640.5,5370.5
3/4/2011,4627,3865.5,5268.5,5732,5022.5,5668.5,5673.5
3/5/2011,2867.5,3482,4797.5,5425,5197.5,5499.5,5414
3/6/2011,2475.5,878,1952.5,4528,4600.5,4703,4889.5
3/7/2011,4712.5,4141,3346.5,5290.5,5061.5,5957.5,5887.5
3/8/2011,3329,5129,5585.5,5987.5,5947.5,6102.5,6061
3/9/2011,4369.5,3611,5510.5,6007.5,5939,6158,6169.5
3/10/2011,1405.5,2657,5647,5688,6036,6262.5,6273.5
3/11/2011,4716.5,5269,2137.5,5861,5847.5,6188.5,6163.5
3/12/2011,3814.5,4695.5,5489,5591.5,4852,6169,6264
3/13/2011,1602,2130,3882,5370,5677.5,5953,6063
3/14/2011,4270,2400,4892.5,5388.5,5180.5,5442.5,5904
3/15/2011,1268.5,1040,4978.5,4982.5,5822.5,5496.5,5636
3/16/2011,3252,4119.5,2238,6046,5905.5,3614,6003.5
3/17/2011,4488.5,5415.5,5888.5,4542.5,4972,4730.5,5551.5
3/18/2011,1363,1043,3326.5,6107,6131.5,6458,5499.5
3/19/2011,2383,1693,3254,4080.5,3608,4729,4549
3/20/2011,4554,1779.5,789,2740.5,541,3466,4613
3/21/2011,2199,4717.5,3646.5,5839,3980,4612,5824.5
3/22/2011,4630,5271,5144,6382,6034,6667,6636.5
3/23/2011,3609,3057.5,946.5,5237.5,2191.5,6684,6690
3/24/2011,1317,730,1657,6328,4076.5,6701.5,6656.5
3/25/2011,3493.5,3363,6014.5,5715.5,5611,6599,6271
3/26/2011,2619,3236,2508,6190.5,2690.5,6657,6626.5
3/27/2011,3357.5,2974.5,3757.5,6744,4610.5,6827,6735
3/28/2011,5594,6337.5,5132,6877.5,6726,6921.5,6820
3/29/2011,5326.5,5782,5256.5,6191.5,6414.5,6458,6629
3/30/2011,5750.5,6046,5225,6331.5,6535.5,6441,6840.5
3/31/2011,6668,6592,6646,6996.5,6906,7044,6930.5
4/1/2011,6187.5,5882.5,6799,7118.5,6974,7160,6859.5
4/2/2011,6489.5,5392,5210.5,5958.5,2942.5,5407.5,6159
4/3/2011,7209.5,6719.5,4212.5,7129.5,5868,7237,7024
4/4/2011,6012.5,6743.5,6898,7369.5,7267,7452,7383.5
4/5/2011,4691,5166.5,6919,7375,6864.5,6868,6684.5
4/6/2011,5916,6655.5,7063,5346,5227.5,3662,4609
4/7/2011,4241.5,5747,3206,5211,5142.5,7319.5,7321
4/8/2011,7129.5,7117.5,4703,6616.5,7411.5,6890.5,2759
4/9/2011,4615,6811,5984.5,7529,6998,6161,7281
4/10/2011,5739,6989.5,7144,7465.5,7341,7515.5,7381
4/11/2011,3980,6622.5,5820.5,6903.5,6954,6910.5,6722
4/12/2011,5100.5,6868,7263.5,7548.5,7171.5,7531.5,7387
4/13/2011,4826.5,4816,5986.5,7397,6751.5,7541.5,7441
4/14/2011,6060,5963,7079.5,7526.5,7339.5,7561.5,7375
4/15/2011,4472,5662,7221.5,7556,7473,7619,7508
4/16/2011,6014.5,6491,6588.5,7699,7594,7636.5,7537.5
4/17/2011,3973.5,6233,6696,7340.5,7349,7806,7559
4/18/2011,3178,4264.5,6320.5,7073,2969.5,6943,7011
4/19/2011,6940,5385,6338.5,7812.5,6392.5,7732,7421.5
4/20/2011,4115,4743,4457,7729,4954,7398.5,7357
4/21/2011,7198.5,6933,6213.5,7437.5,5551,7828,7735.5
4/22/2011,5217.5,5262.5,6105.5,7839.5,6852.5,7898.5,7795
4/23/2011,3617,4401,6461.5,7601,6615,7316.5,7387
4/24/2011,3642.5,4897,3416.5,6609.5,5322.5,7213.5,7034
4/25/2011,3294.5,5939,5284,7852.5,7712.5,7713.5,7521
4/26/2011,8079,7690.5,7878.5,8164.5,8064,8154.5,7846.5
4/27/2011,7811,7257.5,7806,8111,7972,8241.5,8156.5
4/28/2011,2972,7235.5,7756.5,8113,7956,8132.5,8038.5
4/29/2011,7076,8069,6960.5,8280.5,8121,8245.5,8130
4/30/2011,8303.5,8065.5,8115,8502.5,8336,8409,8213
5/1/2011,7916.5,7964.5,8121.5,8480.5,8324.5,8517,8451.5
5/2/2011,7448,7890.5,7995.5,8440,8296,8581,8439
5/3/2011,8109,7926,8029.5,8394.5,8147.5,8394.5,8270.5
5/4/2011,8264,8091.5,8010.5,8246.5,8074.5,8334.5,8278.5
5/5/2011,7831,7923.5,8031,8322,8039,8174,7981
5/6/2011,6602.5,7764.5,8150,8356.5,7903,8395,8246.5
5/7/2011,5026,6915,7771,8259,5340.5,8499.5,8223.5
5/8/2011,3308,4802.5,3427,7711.5,5746.5,6667,7181
5/9/2011,8755,8188.5,3301.5,8379,7722,8497,8295.5
5/10/2011,8744,8202.5,8231.5,8530,8309,7954.5,7874.5
5/11/2011,5950.5,7777.5,8151,8492.5,8191.5,8540,8390
5/12/2011,6923,8086,8224,8506.5,8248,8378.5,8144.5
5/13/2011,8377,8193,7863.5,7076,7637.5,8193,8261
5/14/2011,6719,5723.5,6387,8229,3967.5,8515,8248.5
5/15/2011,3419.5,4797,6250,6919.5,8257,8645,8379.5
5/16/2011,4597,4899,5192,6821.5,6395,7802,8361
5/17/2011,2560.5,3508.5,4029,7778.5,4588.5,8308,7936
5/18/2011,7084,6579,5035,8702.5,6210.5,8096,7690
5/19/2011,8427,8439,7948,8748.5,8449,8762.5,8414.5
5/20/2011,8429.5,8102.5,8328,8636,8275.5,8635,8492
5/21/2011,6071.5,8190.5,7770,8346.5,8045.5,7882.5,8255
5/22/2011,5276,6917,7582,8346,4325.5,8548,8325
5/23/2011,5832,7898.5,8078,8512.5,7599,8649.5,8358.5
5/24/2011,6109.5,8067.5,8338,8639,8386.5,8649,8520
5/25/2011,1839,4045.5,7168.5,8695.5,8495,8657,8461
5/26/2011,5143.5,7952.5,8478.5,8523.5,8388.5,8457.5,8502
5/27/2011,4152,6232.5,8481,8742.5,8512.5,8729.5,8521.5
5/28/2011,5117,4023.5,8205,8752.5,8481,8710,8421
5/29/2011,7225,8616,6282,8895,8348,8960,8656
5/30/2011,6347.5,7489,8655,8978.5,8731,8902,8603.5
5/31/2011,3518.5,4050,8682.5,8382,8735.5,8302.5,8439.5
6/1/2011,3790.5,5432,6171,8767.5,8472,7348.5,6642
6/2/2011,5907.5,6517,8899,9107,8593.5,8996,8992.5
6/3/2011,4625,3979.5,6244.5,8586.5,8486.5,8922,8584
6/4/2011,2317,3131.5,2224.5,8750.5,6340.5,8912.5,8680.5
6/5/2011,4381.5,4569,8114,8535.5,7256,8884.5,8736.5
6/6/2011,1129,3953.5,6331.5,9005.5,6818.5,9068,8786.5
6/7/2011,5999,8478,6768,8997,8628,8992.5,8914.5
6/8/2011,8776,8653.5,8474.5,8861,3741.5,8864.5,8684.5
6/9/2011,9012.5,8630.5,8686,8905,5591,8910,8686
6/10/2011,8659,8645,8790.5,8976.5,4581.5,8945,8665
6/11/2011,4355,7614.5,7999,8860,3833.5,9018,8807.5
6/12/2011,8404.5,8410,8491,8708,4332.5,8419.5,8111
6/13/2011,8050.5,8491.5,8608.5,8790.5,7386.5,8730.5,8515
6/14/2011,8776,8696,8660,8900,8428.5,8835.5,8666.5
6/15/2011,9223,8773,8658,8811,7229,8762,8502.5
6/16/2011,8321.5,8404.5,8761,9014.5,3891.5,8952.5,8635
6/17/2011,9031.5,8620,8679,8707,4661,8811.5,8746.5
6/18/2011,7217,7271,8208,8852.5,6907,8830.5,8643
6/19/2011,9174.5,8869,8680,8752.5,4671.5,8396.5,8293.5
6/20/2011,9041,8771,8723,9002.5,8346.5,8941,8781
6/21/2011,8866,8627,8728,9019.5,8100,8962,8783
6/22/2011,8955.5,8715.5,8773,8948,8144,8854.5,8560
6/23/2011,8965,8726.5,8899.5,9057.5,8451,9011.5,8642.5
6/24/2011,9031.5,8744,8921.5,9212.5,8401,8997.5,8556
6/25/2011,8544.5,8638,8899,9120,8661.5,9091.5,8744.5
6/26/2011,8627,8656.5,8859,9115,8763,8969.5,8578.5
6/27/2011,8619.5,8626.5,8777.5,9066.5,8710,8724.5,8376
6/28/2011,2273,1679,8172.5,8443.5,8219.5,8530,8135.5
6/29/2011,3316.5,7802,4280.5,8760,8139,8615,8079
6/30/2011,8956.5,8618.5,8654,8908,8671.5,8978.5,8888
7/1/2011,9099,8761,8625.5,8951.5,8695,8906.5,8748
7/2/2011,9038,8624,8654.5,9016,8613,8775,8348.5
7/3/2011,9090.5,8693.5,8586.5,6380,8499.5,7225,7740.5
7/4/2011,9048.5,8791,8435,8030,7994,6129,6829
7/5/2011,9000,8599.5,6050.5,7118.5,7854.5,6409.5,7504
7/6/2011,8812.5,8359,8032,5867,7863.5,5427,6321.5
7/7/2011,8953.5,8561.5,8165,8107,7257,7420.5,7628.5
7/8/2011,8867,8741.5,8431.5,8220,8056,7138.5,7673
7/9/2011,8964,8789,8770.5,8512.5,8281,8311,8151
7/10/2011,8825,8690,8922,8812,7916.5,8387.5,7616.5
7/11/2011,8838.5,8524.5,8744,8808,7182,8641.5,8057
7/12/2011,8312.5,8416.5,8624.5,8908.5,6512.5,8864,8535
7/13/2011,5909.5,8460.5,8515.5,8820,5984.5,8842.5,8599.5
7/14/2011,8615,8239,8504,8745.5,4714,8738,8533.5
7/15/2011,8740,8392.5,8512.5,8833.5,7926,8810,8460.5
7/16/2011,8451,8326.5,8524.5,8868,7594,8912,8631
7/17/2011,8289,8421,8599.5,9009,8627.5,8803,8369
7/18/2011,6046,8162.5,8754.5,8791,8582,8342.5,8041.5
7/19/2011,8707.5,8518,8663,8746,8591.5,8410.5,8003
7/20/2011,8717.5,8423.5,8602.5,8979,8655.5,8596,8068
7/21/2011,8604,8368.5,8637.5,8879.5,7957,8786,8388.5
7/22/2011,8400.5,8255,8439,8886,7772.5,8578,8206
7/23/2011,8571,8278,8290.5,8737.5,8433,8300.5,7918
7/24/2011,8613,8388.5,8525,8135.5,8106,6201,5638
7/25/2011,8724,8487,8612,6489.5,7812,6349,7179.5
7/26/2011,8553.5,8297,8563,8191.5,7998.5,8121,7863
7/27/2011,8501,8231.5,8331.5,8291,7330,8116.5,7900.5
7/28/2011,8533.5,8197,7768.5,8190.5,7657,7987.5,7542
7/29/2011,8176,7854.5,7671,7924,5589.5,6975.5,7542.5
7/30/2011,8231.5,7894.5,7332,5935.5,7564.5,5292,6530
7/31/2011,8332.5,8022,4952,3017.5,5287,5068.5,6216
8/1/2011,8377.5,8212,7899,7603,7977.5,6647,7294
8/2/2011,8562.5,8296.5,8284,6932.5,7588.5,7266.5,7123
8/3/2011,8423,8172.5,8435,8495,8369.5,8082.5,7811
8/4/2011,8281.5,7921.5,8256,8768.5,8476.5,8403.5,8032
8/5/2011,8159.5,8023.5,8155.5,8508.5,8118.5,8652.5,8271.5
8/6/2011,8139,7928.5,8180.5,8483,7586.5,8618,8283.5
8/7/2011,8231.5,7957.5,8196.5,8519.5,7939.5,8438,7773.5
8/8/2011,8221,8052,8278.5,8558,7622.5,8368,7720.5
8/9/2011,8108,7978,8264,8527,7451,7910.5,7544
8/10/2011,8139,7921.5,8132,8314,6965,8091.5,7692.5
8/11/2011,8027.5,7828,8025,8210.5,6366,8040,7454
8/12/2011,8054.5,7212,7146,7786.5,6905.5,7645.5,7487.5
8/13/2011,8043.5,7791,7298.5,6958.5,7322.5,7345.5,7270
8/14/2011,7886,7799.5,7730.5,7963.5,7631.5,7649.5,7486.5
8/15/2011,7898.5,7788,8075.5,8143.5,7901.5,8056.5,7694.5
8/16/2011,7905,7726,8056.5,8224.5,7953,7987.5,7487.5
8/17/2011,7854,7690,7923,8046.5,7718,7696,7401.5
8/18/2011,7802,7574,7538,7869,7738.5,7793.5,7487.5
8/19/2011,7713.5,7568,7687,7971,6890,7818.5,7392
8/20/2011,7607,7498.5,7711,7951.5,6388,7861.5,7432.5
