month,day,year,Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS5A,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP5A,LOP5E
10,6,1972,6.937616,0.566336,10.7887008,5.0120736,-29.166304,-1.7556416,0.1699008,5.097024,50.4605376,23.644528,31,184,933,20,32,800,-101,56,762,270,1480,1812,0
10,7,1972,3.822768,0.5380192,12.9407776,5.4368256,-33.696992,-2.3786112,0.1699008,13.025728,50.7720224,30.4971936,31,141,786,30,32,783,20,111,716,330,1490,1896,0
10,8,1972,2.406928,0.3681184,12.8275104,5.1536576,-42.4752,-0.6512864,0.1699008,4.24752,50.4888544,37.51976,31,188,764,25,17,765,20,131,686,340,1500,1918,0
10,9,1972,3.5396,0.5380192,11.5249376,4.8704896,-48.704896,-2.5768288,-7.9570208,7.0792,49.3561824,38.9356,31,193,831,40,37,790,-4,210,664,401,1510,2002,0
10,10,1972,13.4787968,1.2176224,10.2789984,5.380192,-43.324704,-1.1893056,1.3592064,-2.265344,51.9330112,38.510848,52,275,903,182,80,820,25,192,696,522,1430,2078,0
10,11,1972,3.256432,0.566336,8.0419712,5.946528,-43.041536,-2.0671264,1.5857408,2.548512,55.6141952,39.6718368,52,297,824,318,115,814,-99,148,703,735,1290,2203,0
10,12,1972,5.946528,0.6512864,22.9649248,5.66336,-46.156384,-0.9061376,2.12376,0.283168,49.9508352,40.2948064,41,233,843,191,90,787,-68,137,691,534,1290,1947,0
10,13,1972,-5.097024,0.8211872,12.7708768,5.380192,-42.4752,-2.6051456,2.2087104,11.609888,52.810832,36.6419392,62,255,822,250,110,781,5,36,742,685,1290,2133,0
10,14,1972,3.964352,1.9255424,16.6502784,5.66336,-44.174208,-0.0566336,1.9538592,3.681184,52.244496,39.7001536,41,237,1054,229,105,446,-62,142,344,543,745,1447,0
10,15,1972,0.566336,0.9627712,16.9051296,5.380192,-46.156384,-2.9166304,2.0671264,9.627712,48.84648,40.1815392,31,219,855,154,65,444,-111,208,309,484,736,1332,0
10,16,1972,-1.699008,0.3964352,11.1285024,5.097024,-58.615776,-1.7839584,2.12376,6.512864,49.7243008,52.6975648,36,206,814,72,55,805,-22,85,741,404,1110,1583,0
10,17,1972,2.83168,0,15.9423584,4.813856,-67.677152,-2.8883136,2.1803936,5.380192,50.403904,58.9555776,28,206,802,66,44,909,-80,152,808,392,1300,1771,0
10,18,1972,0.283168,-0.2265344,14.3283008,5.097024,-68.809824,-2.6051456,2.1803936,9.91088,49.6110336,60.9377536,32,203,802,91,39,920,-44,127,833,382,1290,1761,0
10,19,1972,1.699008,-0.0566336,13.6486976,4.813856,-68.526656,-2.8883136,2.3502944,9.061376,49.0446976,60.1448832,27,139,822,64,44,827,-45,99,755,282,1290,1636,0
10,20,1972,1.699008,-4.4457376,-2.8033632,2.7750464,-60.031616,-0.6229696,-1.41584,-3.398016,48.2235104,33.130656,32,202,822,68,8,731,-25,7,713,372,1280,1739,0
10,21,1972,22.370272,-2.12376,10.760384,7.645536,-14.441568,-2.0388096,1.982176,-23.502944,48.7898464,1.41584,32,186,772,81,-1,830,-57,133,738,382,785,1285,0
10,22,1972,-0.849504,-1.8972256,14.2150336,7.78712,-3.114848,-3.4829664,2.265344,-3.681184,49.0730144,-7.362368,37,197,703,78,-6,814,-72,155,709,381,784,1252,0
10,23,1972,-1.41584,-1.6423744,14.0734496,7.78712,-43.89104,-0.0283168,2.265344,-9.061376,48.2235104,33.696992,37,191,831,99,-6,834,-82,232,686,331,785,1192,0
10,24,1972,-0.283168,-1.699008,9.91088,6.937616,-49.5544,-2.3219776,2.265344,2.265344,46.8076704,41.342528,27,161,732,81,-42,875,-102,131,786,331,785,1192,0
10,25,1972,2.265344,0.7645536,5.2669248,5.804944,-28.883136,-1.4724736,7.0225664,3.114848,46.297968,33.130656,33,186,722,103,-6,865,10,157,762,317,972,1349,0
10,26,1972,-2.83168,0.0849504,8.2968224,5.804944,-51.536576,-3.964352,1.41584,6.796032,50.2056864,41.625696,49,213,879,73,9,1195,-118,135,1093,366,971,1421,0
10,27,1972,4.2758368,-0.141584,12.8275104,4.389104,-58.615776,-3.0865312,1.3308896,-6.512864,47.572224,52.38608,38,210,877,82,9,1013,-4,111,917,345,1000,1422,0
10,28,1972,0.5946528,0.2265344,10.2789984,5.380192,-61.447456,0.5946528,1.6140576,-3.681184,51.1684576,56.6336,80,261,1049,86,64,1052,47,259,864,380,985,1453,0
10,29,1972,3.1431648,0.9061376,19.4253248,8.211872,-171.882976,0.2548512,1.3308896,-3.398016,51.2817248,174.997824,81,229,669,114,64,1148,-34,317,922,324,979,1377,0
10,30,1972,-3.0865312,1.0760384,13.5637472,5.521776,-233.6136,-2.548512,1.5007904,7.362368,49.129648,229.649248,62,120,808,67,34,1068,-35,176,933,377,982,1446,0
10,31,1972,3.1431648,3.9077184,16.706912,5.238608,-203.88096,-0.5380192,1.5291072,-4.24752,46.864304,194.819584,62,202,817,49,4,1378,-31,186,1245,332,987,1395,0
11,1,1972,-1.6706912,1.8972256,-3.7095008,0,-197.084928,-7.5889024,1.41584,-0.849504,50.545488,169.9008,143,293,983,62,4,2270,44,408,2072,422,977,1616,0
11,2,1972,18.7174048,2.0104928,29.9874912,9.344544,-112.700864,20.4447296,1.5291072,-36.245504,61.5040896,124.027584,321,369,1612,169,105,1927,-1,1089,1341,454,958,1645,0
11,3,1972,-11.0152352,1.699008,18.2077024,7.928704,-100.807808,12.6292928,1.699008,-2.83168,57.5397376,101.090976,299,391,1936,240,105,1901,215,1190,1342,652,1560,2508,0
11,4,1972,13.3372128,2.6051456,10.1374144,7.5322688,-69.092992,39.077184,2.1803936,-29.449472,70.1690304,87.498912,438,639,2485,870,330,2373,97,1853,1702,925,1580,2975,0
11,5,1972,13.733648,6.4562304,31.431648,10.477216,-41.342528,39.8417376,3.0298976,-12.74256,69.3195264,82.685056,373,630,2066,871,400,2402,61,1899,1698,935,1590,3001,0
11,6,1972,-9.91088,2.2370272,29.166304,6.4562304,-75.322688,19.5102752,2.3786112,16.423744,61.872208,101.090976,201,435,1630,358,141,2230,49,1129,1734,682,1590,2621,0
11,7,1972,-6.229696,3.2847488,29.5061056,5.521776,-78.154368,14.5265184,2.2936608,5.946528,58.474192,95.144448,121,420,1685,229,105,2489,2,1054,2012,561,1620,2466,0
11,8,1972,-5.946528,5.2669248,43.7777728,6.229696,-62.013792,16.99008,2.265344,5.097024,61.3625056,83.251392,108,443,1477,276,180,2413,-32,1214,1869,541,1650,2465,0
11,9,1972,-11.609888,2.4352448,18.2926528,5.804944,-57.766272,16.6219616,2.548512,13.592064,56.2654816,77.304864,94,386,1471,258,190,2313,99,1083,1840,551,1660,2491,0
11,10,1972,7.0792,1.8689088,23.1348256,6.796032,-14.724736,23.5878944,3.0015808,-11.893056,63.571216,36.245504,191,442,2058,401,261,1858,17,1260,1462,585,1190,2102,0
11,11,1972,7.0792,6.1730624,36.1605536,6.37128,14.724736,18.0661184,3.0015808,3.398016,60.031616,9.91088,120,340,1399,372,261,3167,7,1663,2369,474,1180,1897,0
11,12,1972,-9.91088,3.822768,29.1379872,5.238608,7.645536,13.025728,2.9166304,16.706912,55.6991456,11.32672,33,352,1376,254,205,2327,-20,912,1870,474,1180,1896,0
11,13,1972,-6.796032,3.1431648,27.750464,5.66336,5.380192,10.7320672,2.6334624,14.441568,57.9644896,6.229696,35,319,1307,184,130,2614,-81,764,2226,424,1180,1820,0
11,14,1972,-4.24752,3.2847488,29.6193728,4.95544,21.803936,9.1463264,4.389104,4.24752,53.5753856,-16.140576,112,290,1224,157,160,2792,-143,674,2439,435,990,1659,0
11,15,1972,-6.937616,5.6350432,23.7577952,5.238608,12.459392,5.9182112,3.3130656,12.459392,51.7914272,3.681184,19,269,1025,129,120,2731,-105,597,2412,327,982,1476,0
11,16,1972,-3.1431648,2.8033632,29.3362048,7.3057344,3.114848,5.4085088,3.7661344,7.0792,52.4143968,1.982176,58,288,1072,109,-83,2701,34,539,2404,377,982,1551,0
11,17,1972,-6.5978144,2.5768288,23.1631424,5.9182112,-5.946528,4.5023712,0.4530688,7.928704,51.819744,8.49504,95,248,621,97,91,2744,50,466,2482,364,1070,1615,0
11,18,1972,4.389104,2.1803936,18.5191872,5.804944,-30.582144,4.8704896,0.3964352,-0.849504,51.819744,36.528672,100,258,1414,109,65,2734,105,521,2437,425,1080,1721,0
11,19,1972,12.6859264,3.3413824,21.2942336,6.1447456,-30.582144,6.0031616,-0.2265344,-2.548512,51.67816,42.758368,110,196,1010,144,123,2519,89,558,2222,374,1080,1645,0
11,20,1972,11.1568192,3.1997984,22.087104,6.937616,-34.546496,5.4085088,1.5291072,1.41584,51.394992,45.30688,105,230,1304,169,135,2590,145,439,2355,403,958,1575,0
11,21,1972,6.9942496,3.5679168,31.8280832,7.0792,-29.73264,7.3057344,-0.0283168,11.609888,53.4054848,48.421728,92,309,699,150,120,2505,199,575,2189,411,814,1443,0
11,22,1972,2.3502944,3.4829664,26.4478912,6.9092992,-36.245504,2.4352448,1.6706912,7.645536,49.6676672,42.4752,98,287,830,170,126,2525,113,454,2269,411,814,1434,0
11,23,1972,4.0776192,3.4546496,25.8815552,6.4562304,-41.05936,5.2952416,0.849504,23.786112,49.0163808,69.942496,85,300,993,150,112,1294,119,442,1047,387,841,1424,0
11,24,1972,6.2863296,3.5396,22.936608,5.7483104,-57.483104,4.0776192,0.566336,14.441568,47.9686592,74.473184,80,318,806,136,107,1256,94,350,1056,389,843,1431,0
11,25,1972,6.5694976,2.6334624,19.3120576,6.0031616,-72.20784,9.9391968,0.566336,8.211872,47.8270752,69.942496,111,340,1603,126,98,1240,71,620,973,437,840,1500,0
11,26,1972,9.3162272,2.6334624,0.6229696,6.6261312,-24.918784,112.2477952,0.566336,-80.70288,61.6173568,46.72272,392,654,4379,418,520,2131,112,3212,993,586,838,1723,0
11,27,1972,30.5538272,-0.424752,28.599968,8.6083072,25.201952,44.740544,0.7928704,25.48512,60.0599328,53.518752,245,586,2300,611,388,1830,79,1576,1072,682,833,1863,0
11,28,1972,10.7320672,3.2281152,24.9754176,7.220784,-21.2376,24.8621504,0.7362368,5.097024,57.058352,40.493024,190,502,1752,366,159,2560,84,1147,1954,580,832,1708,0
11,29,1972,8.9481088,3.5679168,26.759376,7.8437536,-73.62368,19.3686912,0.6229696,19.538592,54.9062752,119.496896,182,464,1138,306,248,2112,79,943,1598,525,828,1622,0
11,30,1972,5.097024,3.3130656,25.1453184,6.4562304,-205.013632,19.9350272,0.5380192,20.954432,53.943504,237.294784,161,430,1743,234,255,2109,79,726,1684,492,845,1587,0
12,1,1972,4.3324704,5.8332608,25.5700704,5.946528,-159.98992,15.57424,0.5380192,21.803936,51.6498432,181.793856,142,407,1288,226,197,1479,63,546,1151,496,849,1613,0
12,2,1972,5.1819744,4.5873216,13.6770144,6.37128,-159.706752,10.4488992,0.70792,5.946528,49.979152,169.9008,166,415,1405,218,194,1886,232,754,1460,363,1220,1756,0
12,3,1972,15.007904,5.2952416,12.5160256,8.6932576,-238.144288,19.7084928,-0.0849504,-16.706912,57.483104,244.94032,195,363,1061,357,427,2965,87,930,2442,561,1670,2506,0
12,4,1972,16.8768128,6.9659328,23.078192,4.389104,-255.134368,16.2255264,0.7362368,-10.194048,54.0284544,274.67296,150,331,1031,310,298,3031,110,743,2608,460,1670,2379,0
12,5,1972,7.3340512,6.937616,17.3298816,0.3681184,-233.047264,13.2805792,1.9538592,-3.114848,56.8601344,250.037344,147,294,903,248,233,2824,97,704,2419,410,1670,2301,0
12,6,1972,8.8914752,5.5784096,25.909872,-0.9061376,-272.407616,11.9213728,0.6796032,6.796032,56.0955808,291.946208,144,329,879,213,213,1918,150,545,1603,450,1660,2354,0
12,7,1972,-0.7928704,4.8704896,28.741552,0.991088,-302.706592,3.3696992,0.5380192,1.41584,55.6708288,293.645216,104,272,665,163,170,2613,78,498,2313,390,1650,2251,0
12,8,1972,-4.7289056,5.5500928,32.0263008,3.256432,-270.42544,11.2984032,-0.1699008,-35.962336,51.7914272,249.471008,76,238,442,80,105,4672,41,526,4358,339,1650,2173,0
12,9,1972,-10.194048,6.8526656,45.9015328,8.919792,-220.87104,13.4787968,0.283168,-1.41584,49.3561824,221.720544,107,304,536,106,130,4655,61,670,4249,238,1650,2017,0
12,10,1972,-10.6188,7.4756352,12.4877088,5.804944,-204.730464,12.6859264,0.1982176,14.724736,52.102912,209.827488,72,280,394,109,130,4580,62,621,4201,339,1650,2173,0
12,11,1972,13.0823616,7.5322688,-14.6964192,3.256432,-141.867168,14.1867168,0.1982176,-3.964352,54.8779584,142.433504,87,181,564,99,130,4630,57,684,4214,99,2620,2715,0
12,12,1972,30.6387776,7.5889024,13.9035488,-0.70792,-92.0296,19.82176,0.1982176,12.176224,57.3981536,125.726592,104,322,832,137,155,4575,77,687,4166,288,4170,4525,0
12,13,1972,7.1358336,7.5889024,22.3985888,5.521776,-103.35632,10.7037504,0.1699008,15.857408,48.704896,136.770144,83,311,999,117,150,3271,70,597,2917,892,3060,4495,0
12,14,1972,0.424752,5.8332608,29.5344224,7.78712,-118.081056,6.2013792,0.4813856,40.493024,45.2219296,157.15824,83,309,978,92,130,1033,28,298,853,361,1420,2068,0
12,15,1972,10.052464,3.3413824,17.3298816,2.4918784,-190.855232,7.3906848,0.4813856,43.607872,45.5050976,212.6025344,78,315,816,87,132,1073,43,276,881,375,1030,1631,0
12,16,1972,20.52968,2.0954432,16.7635456,3.3130656,-285.99968,5.4368256,0.5946528,17.556416,50.5171712,303.8109472,213,459,1348,328,339,671,407,762,308,590,893,1811,0
12,17,1972,57.483104,25.7966048,39.077184,35.5942176,-187.174048,94.8329632,7.503952,-128.275104,116.8917504,243.52448,2495,1890,4758,2747,2050,3309,827,7339,634,3532,910,6350,0
12,18,1972,163.1330848,25.8815552,139.035488,31.14848,20.671264,106.9808704,14.441568,-90.61376,121.3658048,161.688928,2103,2036,5838,2636,1807,3388,1197,5829,434,3333,913,6048,0
12,19,1972,86.932576,48.421728,54.934592,25.768288,47.572224,194.6213664,26.334624,-62.29696,149.512704,104.77216,2345,2852,13207,2391,1677,4671,1446,10364,533,4042,916,7143,0
12,20,1972,129.124608,59.3520128,206.995808,28.3168,53.80192,151.2966624,21.2376,84.9504,147.24736,60.597952,1674,2832,9693,2108,1508,6739,1563,7952,2860,3558,1340,6796,0
12,21,1972,150.645376,56.4070656,250.886848,25.768288,300.15808,329.5226016,44.740544,16.99008,194.253248,92.312768,3204,3098,17339,1567,1277,6936,1933,12314,1172,3284,1620,6662,0
12,22,1972,202.181952,48.6199456,188.589888,33.130656,137.33648,153.3071552,57.199936,438.9104,186.89088,76.45536,3253,3229,11702,2623,1504,8261,2911,8572,3783,4867,1590,9091,0
12,23,1972,243.807648,56.8601344,241.542304,32.281152,146.681024,135.4109376,36.528672,478.55392,186.041376,95.144448,2449,2886,7983,2251,1433,6565,2827,7614,2572,3859,1590,7535,0
12,24,1972,207.278976,79.428624,223.419552,52.669248,273.25712,157.8944768,40.493024,294.49472,203.456208,13.592064,2378,2754,8975,2870,2532,7790,2730,8700,2650,3768,1600,7405,0
12,25,1972,234.746272,47.572224,278.070976,37.944512,219.4552,115.2210592,33.98016,353.96,165.228528,38.794016,1501,2062,6614,1962,2068,6249,1979,6594,2410,2659,1600,5697,0
12,26,1972,130.540448,28.2884832,152.627552,18.122752,67.393984,44.2591584,22.087104,348.29664,130.540448,7.928704,886,1464,4926,1287,1156,7150,1374,4417,4669,1953,1600,4609,0
12,27,1972,155.7424,28.4017504,122.611744,31.14848,318.280832,122.2153088,30.582144,96.27712,133.372128,-76.172192,1275,1478,5578,1216,1333,9526,1376,5988,6543,1710,1660,4292,0
12,28,1972,214.641344,47.2041056,205.579968,40.776192,373.78176,112.5309632,31.14848,50.97024,133.938464,-94.86128,1084,1365,4788,1302,1503,9194,1534,5429,6186,1533,1180,3570,0
12,29,1972,83.251392,40.5213408,261.647232,26.051456,374.064928,85.6016864,20.388096,76.45536,122.328576,-115.249376,606,1073,4178,966,1105,9255,1093,3835,7012,1249,1400,3310,0
12,30,1972,3.964352,29.3362048,188.023552,17.273248,321.678848,82.8832736,17.7829504,232.19776,116.1555136,-90.047424,529,937,3139,853,777,7120,857,2947,5367,1196,1650,3478,0
12,31,1972,34.263328,19.1421568,152.344384,19.255424,257.116544,45.9581664,11.8364224,150.07904,109.2178976,-82.968224,543,773,2634,769,768,6255,707,2438,4757,1046,1550,3167,0
1,1,1973,30.298976,15.0362208,114.116704,11.6948384,229.649248,36.0756032,10.0241472,67.96032,102.0254304,-67.393984,452,747,2158,734,622,5975,562,2175,4646,946,1450,2829,0
1,2,1973,52.9240992,14.7813696,126.292928,23.0498752,172.449312,39.7284704,7.9003872,62.29696,101.798896,-69.37616,465,819,2321,666,817,5980,601,2183,4552,1069,1220,2786,0
1,3,1973,36.8401568,14.6114688,103.073152,23.078192,104.488992,32.0546176,7.6172192,116.09888,96.6169216,-24.635616,409,771,2241,622,765,4898,491,1891,3655,939,1040,2415,0
1,4,1973,51.253408,12.3744416,93.44544,21.8322528,-17.556416,28.6566016,7.78712,65.12864,88.348416,93.162272,351,694,1888,1085,588,4826,470,1575,3793,792,994,2147,0
1,5,1973,37.6896608,10.901968,80.70288,20.1898784,-30.298976,30.298976,4.0209856,96.27712,84.1292128,90.896928,313,657,2453,528,512,5606,441,803,5038,833,883,2099,0
1,6,1973,41.7106464,11.7231552,85.799904,19.4253248,-66.827648,29.449472,6.2863296,67.96032,82.6567392,134.5048,285,611,754,470,444,5460,331,2946,3702,709,759,1796,0
1,7,1973,19.4536416,10.1657312,77.021696,17.4714656,-174.431488,21.0676992,4.8988064,70.792,75.7191232,216.62352,255,565,1556,403,368,5340,339,568,4954,710,760,1790,0
1,8,1973,17.5280992,8.49504,62.8349792,15.7441408,-156.308736,17.131664,2.2087104,70.225664,72.0096224,194.536416,225,535,1373,358,335,5150,301,1113,4390,603,754,1630,0
1,9,1973,27.3823456,8.8631584,48.84648,12.6292928,-222.570048,10.6754336,3.0865312,48.421728,73.4254624,267.59376,215,532,1140,342,309,3595,245,1025,2940,657,1010,1948,0
1,10,1973,30.8936288,8.636624,52.9240992,14.6397856,-262.496736,25.5983872,4.24752,37.944512,66.8842816,309.502624,203,500,1096,351,288,3130,299,894,2558,595,1250,2098,0
1,11,1973,35.0278816,8.2401888,50.9985568,17.1882976,-228.516576,27.9486816,6.6261312,49.5544,74.756352,286.849184,335,589,1776,642,479,2384,722,1586,1586,897,1200,2506,0
1,12,1973,143.1980576,17.5847328,-9.344544,24.635616,-91.180096,133.8535136,29.2512544,-39.64352,117.939472,128.275104,2064,1737,5882,2581,1442,4519,1739,6921,1678,3439,1170,6165,0
1,13,1973,458.165824,104.2341408,158.57408,47.855392,212.376,330.8534912,56.916768,-263.34624,192.2427552,75.889024,4128,3303,13706,3593,1998,8573,2859,12580,3455,5173,1140,8653,0
1,14,1973,299.308576,31.4882816,234.746272,21.8605696,304.4056,129.9457952,37.944512,351.12832,160.839424,-18.122752,2270,2553,9225,2022,1731,7109,2615,7028,3650,3763,1040,6509,0
1,15,1973,206.429472,33.98016,130.823616,16.99008,201.615616,79.8816928,36.528672,351.12832,130.540448,-44.174208,1224,1881,5877,1434,945,7130,1768,4445,4647,2603,1040,4819,0
1,16,1973,181.22752,69.0080416,103.35632,31.431648,211.809664,78.3809024,36.81184,167.06912,130.25728,-77.304864,1613,1933,6023,1974,1320,8275,2121,5226,5075,2978,1970,6236,0
1,17,1973,272.407616,56.2937984,204.164128,30.015808,254.284864,77.7579328,34.263328,158.57408,127.708768,-63.146464,1230,1611,5144,1843,1245,7650,1778,4517,4971,2580,2580,6290,0
1,18,1973,120.629568,37.4631264,236.162112,24.06928,181.793856,58.8706272,23.786112,203.88096,119.780064,-41.625696,781,1327,4152,1319,937,6870,1586,3570,4780,1986,2440,5332,0
1,19,1973,62.580128,40.2664896,250.886848,20.5863136,153.477056,54.7646912,25.768288,237.86112,120.063232,-15.857408,594,1135,3584,1050,681,6381,1491,3200,4511,1813,2670,5289,0
1,20,1973,-9.344544,28.8265024,216.906688,26.19304,73.057344,44.9104448,18.122752,192.55424,106.9808704,54.651424,555,981,2970,807,625,4132,1164,2086,2892,1526,2030,4282,0
1,21,1973,20.388096,23.4463104,141.867168,19.397008,57.483104,39.5868864,16.140576,181.22752,104.3757248,34.263328,478,878,2605,807,660,4032,957,2093,2748,1385,2040,4050,0
1,22,1973,56.350432,22.3136384,140.451328,17.8962176,82.968224,30.3839264,18.0944352,135.92064,99.5901856,10.760384,444,781,2238,738,553,3762,871,1767,2674,1235,1790,3598,0
1,23,1973,21.803936,17.1599808,119.780064,15.6875072,56.916768,32.7342208,10.2506816,139.035488,93.8985088,25.48512,448,724,2259,636,522,3539,716,1536,2595,1176,1630,3347,0
1,24,1973,44.4290592,17.0183968,107.887008,19.5102752,24.918784,31.4599648,13.8185984,72.491008,94.2383104,47.005888,492,728,2194,620,496,3572,935,1735,2593,1117,1470,3101,0
1,25,1973,86.083072,19.11384,106.471168,18.6607712,28.033632,34.1500608,15.6308736,90.61376,95.1727648,56.6336,528,703,2209,792,612,3516,1078,1863,2518,1208,1410,3168,0
1,26,1973,64.279136,18.1510688,112.134528,19.3403744,46.156384,30.8369952,12.5726592,92.595936,89.9907904,25.768288,453,662,1783,683,524,3275,843,1579,2386,1019,1120,2617,0
1,27,1973,29.0530368,15.2061216,116.665216,19.3686912,54.085088,30.298976,9.3162272,114.399872,82.3169376,41.05936,396,662,1998,605,499,1839,738,1359,1057,1011,356,1872,0
1,28,1973,19.2837408,12.7991936,87.498912,15.1211712,5.66336,22.8799744,8.49504,113.550368,81.4391168,59.46528,357,636,1748,549,468,1643,622,69,519,899,344,1649,0
1,29,1973,30.582144,13.6486976,84.9504,12.600976,-1.982176,21.1809664,9.769296,79.853376,78.3809024,62.863296,337,627,1738,524,458,1631,586,387,1395,871,316,1582,0
1,30,1973,31.6015488,13.45048,78.862288,14.724736,-2.83168,22.2570048,10.1657312,73.62368,79.2304064,71.7264544,396,643,1791,556,453,922,760,2862,345,910,305,1627,0
1,31,1973,54.2549888,16.6219616,82.11872,15.0645376,-14.441568,21.8888864,11.185136,60.597952,79.1171392,78.1826848,405,616,1713,665,507,768,906,1179,70,960,305,1699,0
2,1,1973,41.7389632,16.423744,81.269216,14.299984,4.530688,20.104928,9.2595936,67.96032,75.9739744,50.9419232,353,588,1625,581,453,1128,656,1025,520,864,309,1522,0
2,2,1973,29.449472,12.884144,75.605856,12.9690944,31.431648,15.7441408,6.8243488,65.411808,72.9723936,19.7084928,467,644,943,528,420,1500,608,914,964,864,309,1523,0
2,3,1973,31.5449152,13.3938464,68.243488,12.7142432,34.263328,22.087104,7.7304864,56.916768,72.632592,12.5160256,179,551,1535,486,414,843,531,959,304,864,309,1523,0
2,4,1973,28.7132352,13.3655296,64.137552,14.1017664,27.184128,18.0944352,6.0314784,51.819744,73.9351648,15.8857248,356,624,1576,557,476,880,543,1176,268,857,302,1506,0
2,5,1973,30.9502624,12.600976,66.686064,14.441568,30.298976,18.0378016,5.4085088,42.758368,72.91576,10.5055328,421,645,1669,609,494,875,467,1191,284,857,302,1506,0
2,6,1973,25.9381888,12.4310752,63.995968,13.7902816,22.370272,17.4714656,5.0687072,43.041536,75.6908064,16.1688928,436,660,1699,605,472,880,486,1127,320,910,305,1584,0
2,7,1973,23.3330432,11.8081056,67.2524,13.3655296,5.380192,16.6219616,4.8421728,38.22768,71.7547712,31.4599648,351,626,1498,554,396,814,411,1074,267,857,302,1506,0
2,8,1973,16.5936448,11.8081056,60.597952,12.5160256,-4.24752,15.3477056,3.9360352,43.89104,68.809824,37.9728288,306,604,1533,487,406,855,395,962,357,806,302,1435,0
2,9,1973,18.6607712,10.9869184,52.952416,11.9496896,-79.570208,14.6964192,3.9077184,41.342528,69.4894272,111.0301728,275,596,1375,446,366,764,346,766,363,759,305,1371,0
2,10,1973,22.9082912,10.477216,51.7914272,12.2045408,-114.68304,15.5459232,4.1908864,35.679168,69.5460608,145.8598368,321,616,1657,449,342,834,351,1024,318,857,302,1506,0
2,11,1973,24.8904672,10.8453344,51.9896448,11.9213728,-99.391968,16.423744,3.7661344,34.546496,68.9797248,133.6836128,331,580,1625,419,352,865,371,1270,211,857,302,1506,0
